cell_type,gene_id
Meristematic_Zone,Solyc01g097970
Meristematic_Zone,Solyc01g098000
Meristematic_Zone,Solyc01g098100
Meristematic_Zone,Solyc01g098340
Meristematic_Zone,Solyc01g098380
Meristematic_Zone,Solyc01g098460
Meristematic_Zone,Solyc01g098630
Meristematic_Zone,Solyc01g099230
Meristematic_Zone,Solyc01g099270
Meristematic_Zone,Solyc01g099380
Meristematic_Zone,Solyc01g099670
Meristematic_Zone,Solyc01g099830
Meristematic_Zone,Solyc01g099900
Meristematic_Zone,Solyc01g100080
Meristematic_Zone,Solyc01g100570
Meristematic_Zone,Solyc01g100740
Meristematic_Zone,Solyc01g103160
Meristematic_Zone,Solyc01g103510
Meristematic_Zone,Solyc01g103720
Meristematic_Zone,Solyc01g104040
Meristematic_Zone,Solyc01g104230
Meristematic_Zone,Solyc01g104370
Meristematic_Zone,Solyc01g105720
Meristematic_Zone,Solyc01g105980
Meristematic_Zone,Solyc01g106370
Meristematic_Zone,Solyc01g106750
Meristematic_Zone,Solyc01g107240
Meristematic_Zone,Solyc01g107270
Meristematic_Zone,Solyc01g107330
Meristematic_Zone,Solyc01g107470
Meristematic_Zone,Solyc01g107490
Meristematic_Zone,Solyc01g107580
Meristematic_Zone,Solyc01g108150
Meristematic_Zone,Solyc01g108670
Meristematic_Zone,Solyc01g108940
Meristematic_Zone,Solyc01g109290
Meristematic_Zone,Solyc01g109390
Meristematic_Zone,Solyc01g109850
Meristematic_Zone,Solyc01g110010
Meristematic_Zone,Solyc01g110035
Meristematic_Zone,Solyc01g111420
Meristematic_Zone,Solyc01g112020
Meristematic_Zone,Solyc02g043830
Meristematic_Zone,Solyc02g050210
Meristematic_Zone,Solyc02g005423
Meristematic_Zone,Solyc02g014310
Meristematic_Zone,Solyc02g014350
Meristematic_Zone,Solyc02g014360
Meristematic_Zone,Solyc02g021400
Meristematic_Zone,Solyc02g022830
Meristematic_Zone,Solyc02g022870
Meristematic_Zone,Solyc02g030120
Meristematic_Zone,Solyc02g030130
Meristematic_Zone,Solyc02g032660
Meristematic_Zone,Solyc02g038690
Meristematic_Zone,Solyc02g062700
Meristematic_Zone,Solyc02g062710
Meristematic_Zone,Solyc02g062910
Meristematic_Zone,Solyc02g063090
Meristematic_Zone,Solyc02g063280
Meristematic_Zone,Solyc02g065300
Meristematic_Zone,Solyc02g065500
Meristematic_Zone,Solyc02g067070
Meristematic_Zone,Solyc02g067100
Meristematic_Zone,Solyc02g067460
Meristematic_Zone,Solyc02g067480
Meristematic_Zone,Solyc02g067520
Meristematic_Zone,Solyc02g068150
Meristematic_Zone,Solyc02g068580
Meristematic_Zone,Solyc02g069340
Meristematic_Zone,Solyc02g069770
Meristematic_Zone,Solyc02g069880
Meristematic_Zone,Solyc02g070035
Meristematic_Zone,Solyc02g070100
Meristematic_Zone,Solyc02g070640
Meristematic_Zone,Solyc02g070650
Meristematic_Zone,Solyc02g070790
Meristematic_Zone,Solyc02g071250
Meristematic_Zone,Solyc02g071285
Meristematic_Zone,Solyc02g071450
Meristematic_Zone,Solyc02g071600
Meristematic_Zone,Solyc02g076720
Meristematic_Zone,Solyc02g076945
Meristematic_Zone,Solyc02g077020
Meristematic_Zone,Solyc02g077690
Meristematic_Zone,Solyc02g077730
Meristematic_Zone,Solyc02g078760
Meristematic_Zone,Solyc02g078830
Meristematic_Zone,Solyc02g079000
Meristematic_Zone,Solyc02g079050
Meristematic_Zone,Solyc02g079110
Meristematic_Zone,Solyc02g079273
Meristematic_Zone,Solyc02g079380
Meristematic_Zone,Solyc02g079415
Meristematic_Zone,Solyc02g079510
Meristematic_Zone,Solyc02g079830
Meristematic_Zone,Solyc02g081200
Meristematic_Zone,Solyc02g081270
Meristematic_Zone,Solyc02g081290
Meristematic_Zone,Solyc02g081610
Meristematic_Zone,Solyc02g081680
Meristematic_Zone,Solyc02g081810
Meristematic_Zone,Solyc02g081910
Meristematic_Zone,Solyc02g082000
Meristematic_Zone,Solyc02g082190
Meristematic_Zone,Solyc02g082210
Meristematic_Zone,Solyc02g082440
Meristematic_Zone,Solyc02g082830
Meristematic_Zone,Solyc02g082970
Meristematic_Zone,Solyc02g083170
Meristematic_Zone,Solyc02g083200
Meristematic_Zone,Solyc02g083470
Meristematic_Zone,Solyc02g083640
Meristematic_Zone,Solyc02g084020
Meristematic_Zone,Solyc02g085220
Meristematic_Zone,Solyc02g085210
Meristematic_Zone,Solyc02g085230
Meristematic_Zone,Solyc02g085690
Meristematic_Zone,Solyc02g085720
Meristematic_Zone,Solyc02g086080
Meristematic_Zone,Solyc02g086100
Meristematic_Zone,Solyc02g086180
Meristematic_Zone,Solyc02g086240
Meristematic_Zone,Solyc02g086470
Meristematic_Zone,Solyc02g086600
Meristematic_Zone,Solyc02g086645
Meristematic_Zone,Solyc02g086740
Meristematic_Zone,Solyc02g086750
Meristematic_Zone,Solyc02g086780
Meristematic_Zone,Solyc02g087360
Meristematic_Zone,Solyc02g087510
Meristematic_Zone,Solyc02g087640
Meristematic_Zone,Solyc02g087840
Meristematic_Zone,Solyc02g088170
Meristematic_Zone,Solyc02g088540
Meristematic_Zone,Solyc02g088780
Meristematic_Zone,Solyc02g088940
Meristematic_Zone,Solyc02g088950
Meristematic_Zone,Solyc02g089070
Meristematic_Zone,Solyc02g089560
Meristematic_Zone,Solyc02g089600
Meristematic_Zone,Solyc02g089890
Meristematic_Zone,Solyc02g090180
Meristematic_Zone,Solyc02g090260
Meristematic_Zone,Solyc02g090300
Meristematic_Zone,Solyc02g090330
Meristematic_Zone,Solyc02g090420
Meristematic_Zone,Solyc02g090480
Meristematic_Zone,Solyc02g091270
Meristematic_Zone,Solyc02g091440
Meristematic_Zone,Solyc02g091750
Meristematic_Zone,Solyc02g092080
Meristematic_Zone,Solyc02g092300
Meristematic_Zone,Solyc02g092390
Meristematic_Zone,Solyc02g092430
Meristematic_Zone,Solyc02g092510
Meristematic_Zone,Solyc02g092830
Meristematic_Zone,Solyc02g093760
Meristematic_Zone,Solyc02g094480
Meristematic_Zone,Solyc03g005050
Meristematic_Zone,Solyc03g005700
Meristematic_Zone,Solyc03g006410
Meristematic_Zone,Solyc03g007140
Meristematic_Zone,Solyc03g007170
Meristematic_Zone,Solyc03g007500
Meristematic_Zone,Solyc03g007810
Meristematic_Zone,Solyc03g007970
Meristematic_Zone,Solyc03g025150
Meristematic_Zone,Solyc03g025270
Meristematic_Zone,Solyc03g025390
Meristematic_Zone,Solyc03g025400
Meristematic_Zone,Solyc03g025480
Meristematic_Zone,Solyc03g025540
Meristematic_Zone,Solyc03g025740
Meristematic_Zone,Solyc03g025900
Meristematic_Zone,Solyc03g031430
Meristematic_Zone,Solyc03g031450
Meristematic_Zone,Solyc03g031470
Meristematic_Zone,Solyc03g031460
Meristematic_Zone,Solyc03g031660
Meristematic_Zone,Solyc03g031940
Meristematic_Zone,Solyc03g032030
Meristematic_Zone,Solyc03g032180
Meristematic_Zone,Solyc03g033710
Meristematic_Zone,Solyc03g043620
Meristematic_Zone,Solyc03g044085
Meristematic_Zone,Solyc03g044273
Meristematic_Zone,Solyc03g044470
Meristematic_Zone,Solyc03g045110
Meristematic_Zone,Solyc03g051900
Meristematic_Zone,Solyc03g058880
Meristematic_Zone,Solyc03g059360
Meristematic_Zone,Solyc03g060510
Meristematic_Zone,Solyc03g061655
Meristematic_Zone,Solyc03g062700
Meristematic_Zone,Solyc03g062710
Meristematic_Zone,Solyc03g062900
Meristematic_Zone,Solyc03g063040
Meristematic_Zone,Solyc03g063480
Meristematic_Zone,Solyc03g064010
Meristematic_Zone,Solyc03g078290
Meristematic_Zone,Solyc03g078580
Meristematic_Zone,Solyc03g079930
Meristematic_Zone,Solyc03g080160
Meristematic_Zone,Solyc03g082367
Meristematic_Zone,Solyc03g082570
Meristematic_Zone,Solyc03g083020
Meristematic_Zone,Solyc03g083290
Meristematic_Zone,Solyc03g083395
Meristematic_Zone,Solyc03g083510
Meristematic_Zone,Solyc03g083530
Meristematic_Zone,Solyc03g083580
Meristematic_Zone,Solyc03g093110
Meristematic_Zone,Solyc03g093310
Meristematic_Zone,Solyc03g093480
Meristematic_Zone,Solyc03g093620
Meristematic_Zone,Solyc03g095810
Meristematic_Zone,Solyc03g095970
Meristematic_Zone,Solyc03g096360
Meristematic_Zone,Solyc03g096640
Meristematic_Zone,Solyc03g096870
Meristematic_Zone,Solyc03g096890
Meristematic_Zone,Solyc03g096960
Meristematic_Zone,Solyc03g097020
Meristematic_Zone,Solyc03g097160
Meristematic_Zone,Solyc03g097850
Meristematic_Zone,Solyc03g098345
Meristematic_Zone,Solyc03g098420
Meristematic_Zone,Solyc03g019880
Meristematic_Zone,Solyc03g019780
Meristematic_Zone,Solyc03g111230
Meristematic_Zone,Solyc03g112190
Meristematic_Zone,Solyc03g112360
Meristematic_Zone,Solyc03g112820
Meristematic_Zone,Solyc03g113590
Meristematic_Zone,Solyc03g113610
Meristematic_Zone,Solyc03g113760
Meristematic_Zone,Solyc03g113860
Meristematic_Zone,Solyc03g113880
Meristematic_Zone,Solyc03g113920
Meristematic_Zone,Solyc03g114240
Meristematic_Zone,Solyc03g114380
Meristematic_Zone,Solyc03g115025
Meristematic_Zone,Solyc03g115030
Meristematic_Zone,Solyc03g115100
Meristematic_Zone,Solyc03g115490
Meristematic_Zone,Solyc03g116020
Meristematic_Zone,Solyc03g116067
Meristematic_Zone,Solyc03g116170
Meristematic_Zone,Solyc03g116840
Meristematic_Zone,Solyc03g117090
Meristematic_Zone,Solyc03g117210
Meristematic_Zone,Solyc03g117480
Meristematic_Zone,Solyc03g117510
Meristematic_Zone,Solyc03g117530
Meristematic_Zone,Solyc03g117540
Meristematic_Zone,Solyc03g118780
Meristematic_Zone,Solyc03g118905
Meristematic_Zone,Solyc03g119040
Meristematic_Zone,Solyc03g119120
Meristematic_Zone,Solyc03g119280
Meristematic_Zone,Solyc03g119360
Meristematic_Zone,Solyc03g119710
Meristematic_Zone,Solyc03g120080
Meristematic_Zone,Solyc03g120440
Meristematic_Zone,Solyc03g120630
Meristematic_Zone,Solyc03g120780
Meristematic_Zone,Solyc03g121080
Meristematic_Zone,Solyc03g121330
Meristematic_Zone,Solyc03g121570
Meristematic_Zone,Solyc03g121640
Meristematic_Zone,Solyc03g121660
Meristematic_Zone,Solyc03g121720
Meristematic_Zone,Solyc03g122260
Meristematic_Zone,Solyc03g123990
Meristematic_Zone,Solyc04g005010
Meristematic_Zone,Solyc04g005070
Meristematic_Zone,Solyc04g005290
Meristematic_Zone,Solyc04g005460
Meristematic_Zone,Solyc04g005680
Meristematic_Zone,Solyc04g007850
Meristematic_Zone,Solyc04g008030
Meristematic_Zone,Solyc04g008060
Meristematic_Zone,Solyc04g008810
Meristematic_Zone,Solyc04g009220
Meristematic_Zone,Solyc04g009590
Meristematic_Zone,Solyc04g009790
Meristematic_Zone,Solyc04g009820
Meristematic_Zone,Solyc04g010050
Meristematic_Zone,Solyc04g010240
Meristematic_Zone,Solyc04g011700
Meristematic_Zone,Solyc04g011960
Meristematic_Zone,Solyc04g012080
Meristematic_Zone,Solyc04g014720
Meristematic_Zone,Solyc04g015940
Meristematic_Zone,Solyc04g015950
Meristematic_Zone,Solyc04g016080
Meristematic_Zone,Solyc04g016380
Meristematic_Zone,Solyc04g017680
Meristematic_Zone,Solyc04g018100
Meristematic_Zone,Solyc04g026030
Meristematic_Zone,Solyc04g026020
Meristematic_Zone,Solyc04g045600
Meristematic_Zone,Solyc04g045660
Meristematic_Zone,Solyc04g050160
Meristematic_Zone,Solyc04g050417
Meristematic_Zone,Solyc04g050480
Meristematic_Zone,Solyc04g051660
Meristematic_Zone,Solyc04g051670
Meristematic_Zone,Solyc04g054180
Meristematic_Zone,Solyc04g054270
Meristematic_Zone,Solyc04g054290
Meristematic_Zone,Solyc04g055200
Meristematic_Zone,Solyc04g056330
Meristematic_Zone,Solyc04g056370
Meristematic_Zone,Solyc04g056410
Meristematic_Zone,Solyc04g056650
Meristematic_Zone,Solyc04g057993
Meristematic_Zone,Solyc04g058090
Meristematic_Zone,Solyc04g071470
Meristematic_Zone,Solyc04g072140
Meristematic_Zone,Solyc04g072145
Meristematic_Zone,Solyc04g072235
Meristematic_Zone,Solyc04g072260
Meristematic_Zone,Solyc04g072265
Meristematic_Zone,Solyc04g072510
Meristematic_Zone,Solyc04g072520
Meristematic_Zone,Solyc04g072660
Meristematic_Zone,Solyc04g074090
Meristematic_Zone,Solyc04g074110
Meristematic_Zone,Solyc04g074560
Meristematic_Zone,Solyc04g074690
Meristematic_Zone,Solyc04g074710
Meristematic_Zone,Solyc04g074750
Meristematic_Zone,Solyc04g076190
Meristematic_Zone,Solyc04g076350
Meristematic_Zone,Solyc04g077290
Meristematic_Zone,Solyc04g077510
Meristematic_Zone,Solyc04g078120
Meristematic_Zone,Solyc04g078310
Meristematic_Zone,Solyc04g078460
Meristematic_Zone,Solyc04g078470
Meristematic_Zone,Solyc04g078770
Meristematic_Zone,Solyc04g078780
Meristematic_Zone,Solyc04g078850
Meristematic_Zone,Solyc04g079125
Meristematic_Zone,Solyc04g079290
Meristematic_Zone,Solyc04g079310
Meristematic_Zone,Solyc04g079740
Meristematic_Zone,Solyc04g080390
Meristematic_Zone,Solyc04g080800
Meristematic_Zone,Solyc04g081110
Meristematic_Zone,Solyc04g081130
Meristematic_Zone,Solyc04g081220
Meristematic_Zone,Solyc04g081580
Meristematic_Zone,Solyc04g081850
Meristematic_Zone,Solyc04g081950
Meristematic_Zone,Solyc04g082210
Meristematic_Zone,Solyc04g082680
Meristematic_Zone,Solyc04g082750
Meristematic_Zone,Solyc04g082990
Meristematic_Zone,Solyc05g005580
Meristematic_Zone,Solyc05g005690
Meristematic_Zone,Solyc05g005940
Meristematic_Zone,Solyc05g005980
Meristematic_Zone,Solyc05g006170
Meristematic_Zone,Solyc05g006343
Meristematic_Zone,Solyc05g006570
Meristematic_Zone,Solyc05g006880
Meristematic_Zone,Solyc05g006930
Meristematic_Zone,Solyc05g006970
Meristematic_Zone,Solyc05g007180
Meristematic_Zone,Solyc05g007250
Meristematic_Zone,Solyc05g007790
Meristematic_Zone,Solyc05g008010
Meristematic_Zone,Solyc05g008015
Meristematic_Zone,Solyc05g008190
Meristematic_Zone,Solyc05g008300
Meristematic_Zone,Solyc05g008480
Meristematic_Zone,Solyc05g009450
Meristematic_Zone,Solyc05g010470
Meristematic_Zone,Solyc05g010660
Meristematic_Zone,Solyc05g010780
Meristematic_Zone,Solyc05g012120
Meristematic_Zone,Solyc05g012150
Meristematic_Zone,Solyc05g012200
Meristematic_Zone,Solyc05g012220
Meristematic_Zone,Solyc05g012270
Meristematic_Zone,Solyc05g012310
Meristematic_Zone,Solyc05g012360
Meristematic_Zone,Solyc05g012680
Meristematic_Zone,Solyc05g012800
Meristematic_Zone,Solyc05g013115
Meristematic_Zone,Solyc05g013400
Meristematic_Zone,Solyc05g013930
Meristematic_Zone,Solyc05g013990
Meristematic_Zone,Solyc05g014100
Meristematic_Zone,Solyc05g014110
Meristematic_Zone,Solyc05g014130
Meristematic_Zone,Solyc05g014633
Meristematic_Zone,Solyc05g015650
Meristematic_Zone,Solyc05g017990
Meristematic_Zone,Solyc05g018810
Meristematic_Zone,Solyc05g021410
Meristematic_Zone,Solyc05g032880
Meristematic_Zone,Solyc05g032670
Meristematic_Zone,Solyc05g042120
Meristematic_Zone,Solyc05g043360
Meristematic_Zone,Solyc05g047610
Meristematic_Zone,Solyc05g050000
Meristematic_Zone,Solyc05g050790
Meristematic_Zone,Solyc05g051520
Meristematic_Zone,Solyc05g052810
Meristematic_Zone,Solyc05g053170
Meristematic_Zone,Solyc05g053400
Meristematic_Zone,Solyc05g053430
Meristematic_Zone,Solyc05g053440
Meristematic_Zone,Solyc05g053470
Meristematic_Zone,Solyc05g053670
Meristematic_Zone,Solyc05g053780
Meristematic_Zone,Solyc05g053880
Meristematic_Zone,Solyc05g054140
Meristematic_Zone,Solyc05g054310
Meristematic_Zone,Solyc05g054580
Meristematic_Zone,Solyc05g054810
Meristematic_Zone,Solyc05g054965
Meristematic_Zone,Solyc05g055230
Meristematic_Zone,Solyc05g055640
Meristematic_Zone,Solyc05g055690
Meristematic_Zone,Solyc05g055780
Meristematic_Zone,Solyc05g055880
Meristematic_Zone,Solyc06g005860
Meristematic_Zone,Solyc06g005910
Meristematic_Zone,Solyc06g006100
Meristematic_Zone,Solyc06g007150
Meristematic_Zone,Solyc06g007210
Meristematic_Zone,Solyc06g007360
Meristematic_Zone,Solyc06g007530
Meristematic_Zone,Solyc06g007610
Meristematic_Zone,Solyc06g007670
Meristematic_Zone,Solyc06g007710
Meristematic_Zone,Solyc06g008170
Meristematic_Zone,Solyc06g008180
Meristematic_Zone,Solyc06g008220
Meristematic_Zone,Solyc06g008260
Meristematic_Zone,Solyc06g008530
Meristematic_Zone,Solyc06g008710
Meristematic_Zone,Solyc06g008940
Meristematic_Zone,Solyc06g009390
Meristematic_Zone,Solyc06g010260
Meristematic_Zone,Solyc06g011280
Meristematic_Zone,Solyc06g011490
Meristematic_Zone,Solyc06g011550
Meristematic_Zone,Solyc06g024380
Meristematic_Zone,Solyc06g024245
Meristematic_Zone,Solyc06g024207
Meristematic_Zone,Solyc06g018110
Meristematic_Zone,Solyc06g035450
Meristematic_Zone,Solyc06g043175
Meristematic_Zone,Solyc06g043070
Meristematic_Zone,Solyc06g050315
Meristematic_Zone,Solyc06g050400
Meristematic_Zone,Solyc06g051040
Meristematic_Zone,Solyc06g051840
Meristematic_Zone,Solyc06g051900
Meristematic_Zone,Solyc06g053330
Meristematic_Zone,Solyc06g053510
Meristematic_Zone,Solyc06g053800
Meristematic_Zone,Solyc06g053820
Meristematic_Zone,Solyc06g053850
Meristematic_Zone,Solyc06g054500
Meristematic_Zone,Solyc06g054590
Meristematic_Zone,Solyc06g060360
Meristematic_Zone,Solyc06g060600
Meristematic_Zone,Solyc06g060670
Meristematic_Zone,Solyc06g060780
Meristematic_Zone,Solyc06g062290
Meristematic_Zone,Solyc06g062500
Meristematic_Zone,Solyc06g062580
Meristematic_Zone,Solyc06g062760
Meristematic_Zone,Solyc06g062830
Meristematic_Zone,Solyc06g063130
Meristematic_Zone,Solyc06g063270
Meristematic_Zone,Solyc06g064460
Meristematic_Zone,Solyc06g064470
Meristematic_Zone,Solyc06g064630
Meristematic_Zone,Solyc06g064640
Meristematic_Zone,Solyc06g064880
Meristematic_Zone,Solyc06g065520
Meristematic_Zone,Solyc06g065590
Meristematic_Zone,Solyc06g065980
Meristematic_Zone,Solyc06g066080
Meristematic_Zone,Solyc06g066190
Meristematic_Zone,Solyc06g066330
Meristematic_Zone,Solyc06g066380
Meristematic_Zone,Solyc06g066430
Meristematic_Zone,Solyc06g066750
Meristematic_Zone,Solyc06g068470
Meristematic_Zone,Solyc06g068710
Meristematic_Zone,Solyc06g069010
Meristematic_Zone,Solyc06g069090
Meristematic_Zone,Solyc06g069210
Meristematic_Zone,Solyc06g069860
Meristematic_Zone,Solyc06g070910
Meristematic_Zone,Solyc06g071330
Meristematic_Zone,Solyc06g071880
Meristematic_Zone,Solyc06g072240
Meristematic_Zone,Solyc06g072490
Meristematic_Zone,Solyc06g072810
Meristematic_Zone,Solyc06g072830
Meristematic_Zone,Solyc06g073300
Meristematic_Zone,Solyc06g073330
Meristematic_Zone,Solyc06g073510
Meristematic_Zone,Solyc06g073580
Meristematic_Zone,Solyc06g073820
Meristematic_Zone,Solyc06g074090
Meristematic_Zone,Solyc06g074230
Meristematic_Zone,Solyc06g074300
Meristematic_Zone,Solyc06g074310
Meristematic_Zone,Solyc06g074380
Meristematic_Zone,Solyc06g074400
Meristematic_Zone,Solyc06g074720
Meristematic_Zone,Solyc06g075180
Meristematic_Zone,Solyc06g075980
Meristematic_Zone,Solyc06g076110
Meristematic_Zone,Solyc06g076560
Meristematic_Zone,Solyc06g076620
Meristematic_Zone,Solyc06g076940
Meristematic_Zone,Solyc06g082140
Meristematic_Zone,Solyc06g082190
Meristematic_Zone,Solyc06g082230
Meristematic_Zone,Solyc06g082270
Meristematic_Zone,Solyc06g082320
Meristematic_Zone,Solyc06g082370
Meristematic_Zone,Solyc06g082670
Meristematic_Zone,Solyc06g082800
Meristematic_Zone,Solyc06g082870
Meristematic_Zone,Solyc06g082880
Meristematic_Zone,Solyc06g082900
Meristematic_Zone,Solyc06g083340
Meristematic_Zone,Solyc06g083410
Meristematic_Zone,Solyc06g083500
Meristematic_Zone,Solyc06g083520
Meristematic_Zone,Solyc06g083540
Meristematic_Zone,Solyc06g083780
Meristematic_Zone,Solyc06g083820
Meristematic_Zone,Solyc06g083933
Meristematic_Zone,Solyc06g084550
Meristematic_Zone,Solyc06g084626
Meristematic_Zone,Solyc07g005050
Meristematic_Zone,Solyc07g006060
Meristematic_Zone,Solyc07g006530
Meristematic_Zone,Solyc07g007320
Meristematic_Zone,Solyc07g007760
Meristematic_Zone,Solyc07g008270
Meristematic_Zone,Solyc07g008300
Meristematic_Zone,Solyc07g008330
Meristematic_Zone,Solyc07g008370
Meristematic_Zone,Solyc07g008480
Meristematic_Zone,Solyc07g008800
Meristematic_Zone,Solyc07g009170
Meristematic_Zone,Solyc07g009333
Meristematic_Zone,Solyc07g009350
Meristematic_Zone,Solyc07g014610
Meristematic_Zone,Solyc07g016150
Meristematic_Zone,Solyc07g017770
Meristematic_Zone,Solyc07g017940
Meristematic_Zone,Solyc07g020800
Meristematic_Zone,Solyc07g024070
Meristematic_Zone,Solyc07g025230
Meristematic_Zone,Solyc07g025510
Meristematic_Zone,Solyc07g032180
Meristematic_Zone,Solyc07g032220
Meristematic_Zone,Solyc07g032240
Meristematic_Zone,Solyc07g039287
Meristematic_Zone,Solyc07g039380
Meristematic_Zone,Solyc07g040780
Meristematic_Zone,Solyc07g041290
Meristematic_Zone,Solyc07g041340
Meristematic_Zone,Solyc07g041640
Meristematic_Zone,Solyc07g041760
Meristematic_Zone,Solyc07g041870
Meristematic_Zone,Solyc07g042313
Meristematic_Zone,Solyc07g042970
Meristematic_Zone,Solyc07g043000
Meristematic_Zone,Solyc07g043070
Meristematic_Zone,Solyc07g043395
Meristematic_Zone,Solyc07g043400
Meristematic_Zone,Solyc07g043420
Meristematic_Zone,Solyc07g043480
Meristematic_Zone,Solyc07g043700
Meristematic_Zone,Solyc07g044750
Meristematic_Zone,Solyc07g044760
Meristematic_Zone,Solyc07g045070
Meristematic_Zone,Solyc07g045350
Meristematic_Zone,Solyc07g045370
Meristematic_Zone,Solyc07g047790
Meristematic_Zone,Solyc07g047820
Meristematic_Zone,Solyc07g049280
Meristematic_Zone,Solyc07g049740
Meristematic_Zone,Solyc07g052290
Meristematic_Zone,Solyc07g052340
Meristematic_Zone,Solyc07g052570
Meristematic_Zone,Solyc07g052760
Meristematic_Zone,Solyc07g054460
Meristematic_Zone,Solyc07g054480
Meristematic_Zone,Solyc07g055180
Meristematic_Zone,Solyc07g055215
Meristematic_Zone,Solyc07g055230
Meristematic_Zone,Solyc07g055310
Meristematic_Zone,Solyc07g056590
Meristematic_Zone,Solyc07g056650
Meristematic_Zone,Solyc07g062100
Meristematic_Zone,Solyc07g062440
Meristematic_Zone,Solyc07g062550
Meristematic_Zone,Solyc07g062950
Meristematic_Zone,Solyc07g063140
Meristematic_Zone,Solyc07g063170
Meristematic_Zone,Solyc07g063230
Meristematic_Zone,Solyc07g063540
Meristematic_Zone,Solyc07g063800
Meristematic_Zone,Solyc07g063910
Meristematic_Zone,Solyc07g063900
Meristematic_Zone,Solyc07g064310
